loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment,Good vs Bad Loan
Fully Paid,9/11/2021,483704,Major Purchase,A3, 36 months,Verified,42000,0.0509,156.69,0.08,5000,18,5567,Good Loan
Fully Paid,10/13/2021,777933,Major Purchase,A4, 36 months,Verified,75000,0.1371,397.15,0.0654,20000,28,14285,Good Loan
Fully Paid,6/14/2021,1042571,Major Purchase,A4, 36 months,Verified,89000,0.0427,895.73,0.0749,28800,21,32213,Good Loan
Fully Paid,5/10/2021,354836,Major Purchase,A5, 36 months,Verified,23000,0.0934,205.59,0.0863,6500,12,6989,Good Loan
Fully Paid,11/12/2021,1242194,Major Purchase,A2, 36 months,Verified,115000,0.0119,429.86,0.0662,14000,6,14684,Good Loan
Fully Paid,4/12/2021,1199597,Major Purchase,A2, 36 months,Verified,40800,0.0944,368.45,0.0662,12000,10,12314,Good Loan
Fully Paid,5/12/2021,421330,Major Purchase,A2, 36 months,Verified,23000,0.0464,49.91,0.0768,1600,9,1797,Good Loan
Fully Paid,6/13/2021,649431,Major Purchase,A5, 36 months,Verified,60000,0.2254,469.21,0.0788,15000,15,16892,Good Loan
Fully Paid,5/12/2021,521570,Major Purchase,A3, 36 months,Verified,54996,0.0901,308.29,0.0774,10000,17,11070,Good Loan
Fully Paid,11/11/2021,782438,Major Purchase,A3, 36 months,Verified,19200,0.0263,61,0.0617,2000,10,2059,Good Loan
Fully Paid,8/12/2021,485634,Major Purchase,A2, 36 months,Verified,42996,0.0377,93.58,0.0768,3000,12,3369,Good Loan
Fully Paid,5/12/2021,669156,Major Purchase,A4, 36 months,Verified,85000,0.0628,298.67,0.0751,9600,14,10562,Good Loan
Fully Paid,10/10/2021,514453,Major Purchase,A4, 36 months,Verified,73000,0.0687,316.11,0.0859,10000,24,10742,Good Loan
Fully Paid,11/10/2021,709563,Major Purchase,A5, 36 months,Verified,72000,0.0025,563.06,0.0788,18000,25,18188,Good Loan
Fully Paid,3/12/2021,696882,Major Purchase,A5, 36 months,Verified,103000,0.1045,93.85,0.0788,3000,30,3278,Good Loan
Fully Paid,10/14/2021,1069399,Major Purchase,A3, 36 months,Verified,42224,0.0475,617.46,0.0699,20000,20,22228,Good Loan
Fully Paid,8/14/2021,994854,Major Purchase,A2, 36 months,Verified,20000,0.012,188.59,0.0599,6200,13,6789,Good Loan
Fully Paid,8/14/2021,956881,Major Purchase,A1, 36 months,Verified,16800,0.0529,90.48,0.0542,3000,6,3289,Good Loan
Fully Paid,8/14/2021,1001480,Major Purchase,A1, 36 months,Verified,25000,0.1694,90.48,0.0542,3000,20,3257,Good Loan
Fully Paid,2/14/2021,987433,Major Purchase,A2, 36 months,Verified,185000,0.0461,410.64,0.0599,13500,22,14741,Good Loan
Fully Paid,2/13/2021,703089,Major Purchase,A4, 36 months,Verified,28800,0.025,130.67,0.0751,4200,5,4668,Good Loan
Fully Paid,1/13/2022,799755,Major Purchase,A4, 36 months,Verified,66500,0.0579,285.98,0.0654,15000,12,10295,Good Loan
Fully Paid,9/12/2021,922689,Major Purchase,A2, 36 months,Verified,21000,0.0617,121.31,0.0579,4000,24,4248,Good Loan
Fully Paid,2/12/2021,650577,Major Purchase,A4, 36 months,Verified,110000,0.1883,217.77,0.0751,7000,22,7645,Good Loan
Fully Paid,2/14/2021,833288,Major Purchase,A2, 36 months,Verified,120390,0.1062,90.99,0.0579,3000,29,3276,Good Loan
Fully Paid,1/9/2022,495946,Major Purchase,A3, 36 months,Verified,120000,0.0593,300.83,0.08,9600,15,9857,Good Loan
Fully Paid,10/10/2021,713581,Major Purchase,A5, 36 months,Verified,55500,0,375.38,0.0788,12000,15,12080,Good Loan
Fully Paid,2/12/2021,709815,Major Purchase,A5, 36 months,Verified,95000,0.0759,312.82,0.0788,10000,11,10850,Good Loan
Fully Paid,12/13/2021,761089,Major Purchase,A5, 36 months,Verified,35496,0.0385,100.1,0.0788,3200,10,3604,Good Loan
Fully Paid,5/12/2021,744915,Major Purchase,A5, 36 months,Verified,99996,0.05,688.19,0.0788,22000,50,24017,Good Loan
Fully Paid,10/14/2021,1081186,Major Purchase,A4, 36 months,Verified,18200,0.0185,223.94,0.0749,7200,5,8062,Good Loan
Fully Paid,5/13/2021,753170,Major Purchase,A2, 36 months,Verified,170000,0.1152,331.33,0.0579,16000,30,11884,Good Loan
Fully Paid,8/11/2021,352118,Major Purchase,A3, 36 months,Verified,26000,0.0231,175.49,0.08,5600,9,6317,Good Loan
Fully Paid,5/11/2021,831565,Major Purchase,A5, 36 months,Verified,110000,0.0917,311.8,0.0766,10000,23,10187,Good Loan
Fully Paid,5/12/2021,828167,Major Purchase,A3, 36 months,Verified,36000,0.067,137.25,0.0617,4500,12,4620,Good Loan
Fully Paid,4/13/2021,659589,Major Purchase,A4, 36 months,Verified,40000,0.1885,186.66,0.0751,6000,20,6717,Good Loan
Fully Paid,11/13/2021,1241917,Major Purchase,A2, 36 months,Verified,25000,0.2261,290.15,0.0662,9450,22,10257,Good Loan
Fully Paid,4/14/2021,878507,Major Purchase,A3, 36 months,Verified,90000,0.1123,246.73,0.0692,8000,30,8882,Good Loan
Fully Paid,6/13/2021,1236120,Major Purchase,A2, 36 months,Verified,54000,0.084,307.04,0.0662,10000,27,10774,Good Loan
Fully Paid,7/13/2021,929797,Major Purchase,A4, 36 months,Verified,69600,0.0571,372.12,0.0729,12000,26,13251,Good Loan
Fully Paid,1/10/2022,517408,Major Purchase,A3, 36 months,Verified,180000,0.0431,218.54,0.0774,7000,26,7585,Good Loan
Fully Paid,9/13/2021,706543,Major Purchase,A4, 36 months,Verified,15600,0.1023,140,0.0751,4500,4,5041,Good Loan
Fully Paid,9/11/2021,976583,Major Purchase,B1, 36 months,Verified,63250,0.2609,387.15,0.0999,12000,44,12198,Good Loan
Fully Paid,11/13/2021,1072950,Major Purchase,B3, 36 months,Verified,20000,0.048,212.78,0.1099,6500,3,7536,Good Loan
Fully Paid,8/14/2021,976405,Major Purchase,B5, 36 months,Verified,45000,0.2235,580.34,0.1199,17475,26,20892,Good Loan
Fully Paid,5/14/2021,900946,Major Purchase,B1, 36 months,Verified,22000,0.1865,320.94,0.0963,10000,10,11554,Good Loan
Fully Paid,7/12/2021,564806,Major Purchase,B4, 36 months,Verified,13500,0.0124,266.4,0.1218,8000,7,9551,Good Loan
Fully Paid,9/13/2021,714593,Major Purchase,B4, 36 months,Verified,72996,0.0561,181.35,0.1149,5500,11,6528,Good Loan
Fully Paid,1/13/2022,796459,Major Purchase,B4, 36 months,Verified,55000,0.1927,38.72,0.0999,1200,43,1394,Good Loan
Fully Paid,10/11/2021,884594,Major Purchase,B4, 36 months,Verified,60626,0.1227,326.16,0.1074,10000,15,10505,Good Loan
Fully Paid,4/12/2021,972731,Major Purchase,B5, 36 months,Verified,96000,0.0131,398.52,0.1199,12000,6,12867,Good Loan
Fully Paid,2/12/2021,859520,Major Purchase,B4, 36 months,Verified,60000,0.0794,179.39,0.1074,5500,11,5806,Good Loan
Fully Paid,1/14/2022,1279277,Major Purchase,B1, 36 months,Verified,39000,0.1009,298.09,0.0991,9250,15,10731,Good Loan
Fully Paid,3/12/2021,701272,Major Purchase,B1, 36 months,Verified,74076,0.2185,233.62,0.1038,7200,26,8117,Good Loan
Fully Paid,6/13/2021,840687,Major Purchase,B2, 36 months,Verified,95000,0.1897,548.55,0.1,17000,24,19508,Good Loan
Fully Paid,6/12/2021,692574,Major Purchase,B3, 36 months,Verified,65004,0.0607,426.35,0.1112,13000,7,14953,Good Loan
Fully Paid,12/11/2021,541465,Major Purchase,B4, 36 months,Verified,84000,0.0007,149.85,0.1218,4500,12,5299,Good Loan
Fully Paid,1/13/2022,832739,Major Purchase,B5, 36 months,Verified,36000,0.0617,327.91,0.1111,10000,17,11813,Good Loan
Fully Paid,8/13/2021,808903,Major Purchase,B3, 36 months,Verified,54000,0.2102,48.14,0.0962,1500,38,1727,Good Loan
Fully Paid,10/14/2021,1087204,Major Purchase,B4, 36 months,Verified,50000,0.2232,248.11,0.1149,7525,8,8932,Good Loan
Fully Paid,3/11/2021,759735,Major Purchase,B5, 36 months,Verified,21000,0.2269,132.59,0.1186,4000,16,4088,Good Loan
Fully Paid,8/13/2021,871142,Major Purchase,B3, 36 months,Verified,50000,0.073,155.72,0.1037,4800,12,5559,Good Loan
Fully Paid,5/14/2021,1064486,Major Purchase,B3, 36 months,Verified,64000,0.0932,425.55,0.1099,13000,13,15308,Good Loan
Fully Paid,10/12/2021,842985,Major Purchase,B5, 36 months,Verified,95000,0.0911,445.96,0.1111,13600,25,15458,Good Loan
Fully Paid,4/12/2021,1223373,Major Purchase,B5, 36 months,Verified,115000,0.0134,134.18,0.1269,4000,11,4162,Good Loan
Fully Paid,7/14/2021,1068888,Major Purchase,B1, 36 months,Verified,24240,0,112.92,0.0999,3500,10,4049,Good Loan
Fully Paid,1/13/2022,794575,Major Purchase,B1, 36 months,Verified,11000,0.0338,120.63,0.0888,3800,16,4343,Good Loan
Fully Paid,9/14/2021,1094006,Major Purchase,B3, 36 months,Verified,111460,0.1012,165.38,0.1171,5000,29,5949,Good Loan
Fully Paid,9/13/2021,993656,Major Purchase,B1, 36 months,Verified,18576,0.1137,45.17,0.0999,1400,11,1602,Good Loan
Fully Paid,9/14/2021,1036588,Major Purchase,B2, 36 months,Verified,28000,0.1449,97.64,0.1059,3000,11,3515,Good Loan
Fully Paid,10/13/2021,740347,Major Purchase,B4, 36 months,Verified,24000,0.2215,49.46,0.1149,1500,27,1781,Good Loan
Fully Paid,8/12/2021,725931,Major Purchase,B4, 36 months,Verified,22800,0.0237,32.98,0.1149,1000,3,1103,Good Loan
Fully Paid,12/14/2021,1223267,Major Purchase,B2, 36 months,Verified,24000,0.2215,289.09,0.1065,8875,21,10407,Good Loan
Fully Paid,9/12/2021,1047586,Major Purchase,B1, 36 months,Verified,140000,0.0429,322.63,0.0999,10000,16,10590,Good Loan
Fully Paid,10/13/2021,749094,Major Purchase,B2, 36 months,Verified,12000,0.102,154.95,0.1075,4750,16,5576,Good Loan
Fully Paid,4/12/2021,649825,Major Purchase,B2, 36 months,Verified,121000,0,97.16,0.1025,3000,20,3414,Good Loan
Fully Paid,8/14/2021,1001548,Major Purchase,B4, 36 months,Verified,72000,0.0348,672.62,0.1149,20400,19,24214,Good Loan
Fully Paid,4/12/2021,879603,Major Purchase,B4, 36 months,Verified,72000,0.0367,293.55,0.1074,9000,14,9644,Good Loan
Fully Paid,2/14/2021,811029,Major Purchase,B3, 36 months,Verified,37000,0.0872,481.34,0.0962,15000,24,17328,Good Loan
Fully Paid,9/12/2021,506627,Major Purchase,B2, 36 months,Verified,60000,0.0446,262.91,0.1126,8000,20,9465,Good Loan
Fully Paid,3/14/2021,1225348,Major Purchase,B1, 36 months,Verified,60000,0.1832,386.7,0.0991,12000,15,13782,Good Loan
Fully Paid,2/13/2021,883551,Major Purchase,B3, 36 months,Verified,36000,0.052,162.21,0.1037,5000,5,5699,Good Loan
Fully Paid,9/11/2021,428372,Major Purchase,B5, 36 months,Verified,48500,0.167,149.92,0.1221,4500,12,5344,Good Loan
Fully Paid,9/13/2021,789668,Major Purchase,B5, 36 months,Verified,60000,0.1394,227.06,0.1036,7000,13,8155,Good Loan
Fully Paid,7/13/2021,677209,Major Purchase,B2, 36 months,Verified,26100,0.2299,163.11,0.1075,5000,32,5872,Good Loan
Fully Paid,11/11/2021,771925,Major Purchase,B1, 36 months,Verified,35820,0.1002,103.97,0.0888,3275,7,3413,Good Loan
Fully Paid,7/14/2021,947639,Major Purchase,C1, 36 months,Verified,40000,0.1563,715.9,0.1299,21250,16,25772,Good Loan
Fully Paid,8/13/2021,683615,Major Purchase,C2, 36 months,Verified,42996,0.0804,169.95,0.1361,5000,13,6118,Good Loan
Fully Paid,2/14/2021,814644,Major Purchase,C3, 36 months,Verified,54000,0.1193,202.11,0.1298,6000,15,7276,Good Loan
Fully Paid,4/13/2021,630712,Major Purchase,C1, 36 months,Verified,27000,0.2071,201.4,0.1273,6000,8,7251,Good Loan
Fully Paid,7/13/2021,703101,Major Purchase,C4, 36 months,Verified,58000,0.1622,109.92,0.1435,3200,31,3956,Good Loan
Fully Paid,4/12/2021,638473,Major Purchase,C1, 36 months,Verified,42500,0.0647,839.16,0.1273,25000,5,29440,Good Loan
Fully Paid,9/12/2021,806962,Major Purchase,C4, 36 months,Verified,100000,0.0985,169.32,0.1335,5000,38,5826,Good Loan
Fully Paid,6/14/2021,923868,Major Purchase,C2, 36 months,Verified,79820,0.1406,488.6,0.1349,14400,42,17590,Good Loan
Fully Paid,12/12/2021,799110,Major Purchase,C2, 36 months,Verified,31416,0.1387,268.06,0.1261,8000,9,9406,Good Loan
Fully Paid,1/12/2022,573967,Major Purchase,C4, 36 months,Verified,43000,0.1845,136.55,0.1392,4000,14,4916,Good Loan
Fully Paid,12/10/2021,756993,Major Purchase,C3, 36 months,Verified,24960,0.1207,34.17,0.1398,1000,11,1012,Good Loan
Fully Paid,1/11/2022,979984,Major Purchase,C1, 36 months,Verified,50049,0.1736,269.52,0.1299,8000,23,8490,Good Loan
Fully Paid,7/13/2021,682475,Major Purchase,C4, 36 months,Verified,51996,0.1835,171.74,0.1435,5000,11,6198,Good Loan
Fully Paid,11/11/2021,394312,Major Purchase,C4, 36 months,Verified,51000,0.0435,271.39,0.1347,8000,14,9725,Good Loan
Fully Paid,2/12/2021,566024,Major Purchase,C2, 36 months,Verified,110000,0.0986,338.01,0.1322,10000,17,11972,Good Loan
Fully Paid,11/14/2021,1232919,Major Purchase,C4, 36 months,Verified,33000,0.2378,264.47,0.1527,7600,21,9517,Good Loan
Fully Paid,3/13/2021,718393,Major Purchase,C3, 36 months,Verified,27600,0.1509,307.52,0.1398,9000,9,10999,Good Loan
Fully Paid,10/13/2021,744540,Major Purchase,C3, 36 months,Verified,42000,0.2091,341.68,0.1398,10000,20,12301,Good Loan
Fully Paid,8/10/2021,371978,Major Purchase,C1, 36 months,Verified,42000,0.106,198.66,0.1178,6000,14,6871,Good Loan
Fully Paid,5/12/2021,988405,Major Purchase,C4, 36 months,Verified,24000,0.049,414.76,0.1479,12000,4,13209,Good Loan
Fully Paid,9/12/2021,510529,Major Purchase,C2, 36 months,Verified,36000,0.0937,169.01,0.1322,5000,16,6084,Good Loan
Fully Paid,7/12/2021,460709,Major Purchase,C1, 36 months,Verified,96408,0.1343,257.69,0.1253,7700,24,9277,Good Loan
Fully Paid,2/12/2021,411497,Major Purchase,C2, 36 months,Verified,77496,0.1883,302.57,0.1284,9000,16,10895,Good Loan
Fully Paid,1/12/2022,683601,Major Purchase,C3, 36 months,Verified,87000,0.0592,170.84,0.1398,5000,20,6110,Good Loan
Fully Paid,6/13/2021,658302,Major Purchase,C5, 36 months,Verified,38400,0.1409,34.29,0.1422,1000,7,1234,Good Loan
Fully Paid,12/13/2021,758024,Major Purchase,C3, 36 months,Verified,21600,0.0917,239.18,0.1398,7000,17,8611,Good Loan
Fully Paid,11/13/2021,759143,Major Purchase,C4, 36 months,Verified,73000,0.0784,85.87,0.1435,2500,14,3092,Good Loan
Fully Paid,5/13/2021,732197,Major Purchase,C4, 36 months,Verified,150000,0.0234,429.35,0.1435,12500,23,14740,Good Loan
Fully Paid,10/11/2021,648610,Major Purchase,C1, 36 months,Verified,38688,0.0267,100.7,0.1273,3000,19,3417,Good Loan
Fully Paid,8/14/2021,1009368,Major Purchase,C5, 36 months,Verified,87000,0.2061,73.04,0.1523,2100,28,2629,Good Loan
Fully Paid,10/13/2021,969364,Major Purchase,C5, 36 months,Verified,60000,0.2308,153.03,0.1523,4400,24,5426,Good Loan
Fully Paid,3/12/2021,499211,Major Purchase,D4, 36 months,Verified,64668,0.1158,208.15,0.1505,6000,13,7405,Good Loan
Fully Paid,12/13/2021,843337,Major Purchase,D5, 36 months,Verified,84996,0.1083,105.51,0.1602,3000,5,3790,Good Loan
Fully Paid,1/12/2022,694083,Major Purchase,D2, 36 months,Verified,55000,0.1289,667.56,0.1521,19200,10,23804,Good Loan
Fully Paid,10/11/2021,974255,Major Purchase,D3, 36 months,Verified,30000,0.0344,247.8,0.1649,7000,11,7283,Good Loan
Fully Paid,2/14/2021,820731,Major Purchase,D1, 36 months,Verified,57000,0.0168,684.43,0.1409,20000,12,24642,Good Loan
Fully Paid,9/12/2021,508408,Major Purchase,D1, 36 months,Verified,90000,0.1272,328.6,0.1411,9600,29,11829,Good Loan
Fully Paid,12/14/2021,1216857,Major Purchase,D1, 36 months,Verified,126000,0.0887,353.01,0.1629,10000,15,12708,Good Loan
Fully Paid,2/12/2021,924896,Major Purchase,D1, 36 months,Verified,65000,0.105,165.32,0.1454,4800,6,5228,Good Loan
Fully Paid,10/12/2021,642866,Major Purchase,D1, 36 months,Verified,75000,0.1009,303.3,0.1459,8800,19,10819,Good Loan
Fully Paid,7/12/2021,773280,Major Purchase,E3, 36 months,Verified,43212,0.0314,709.98,0.1669,20000,8,24180,Good Loan
Fully Paid,11/14/2021,1209901,Major Purchase,E3, 36 months,Verified,70000,0.1877,110.61,0.1942,3000,11,3982,Good Loan
Fully Paid,3/14/2021,1043665,Major Purchase,E2, 36 months,Verified,54000,0.1064,1090.46,0.1839,30000,10,37856,Good Loan
Fully Paid,5/11/2021,266943,Major Purchase,E4, 36 months,Verified,60000,0.0274,173.65,0.1513,5000,6,6251,Good Loan
Fully Paid,8/13/2021,690520,Major Purchase,B4, 36 months,Verified,50000,0.065,65.95,0.1149,2000,15,2374,Good Loan
Fully Paid,6/12/2021,904249,Major Purchase,D5, 36 months,Verified,50400,0.0771,158.26,0.1602,4500,7,5083,Good Loan
Fully Paid,8/10/2021,632409,Major Purchase,D3, 36 months,Verified,62839,0.0288,313.46,0.1533,9000,18,9394,Good Loan
Fully Paid,4/13/2021,682078,Major Purchase,D1, 36 months,Verified,75000,0.0432,193.69,0.1484,5600,30,6939,Good Loan
Fully Paid,2/12/2021,391610,Major Purchase,C3, 36 months,Verified,89004,0.074,202.63,0.1316,6000,6,7294,Good Loan
Fully Paid,9/12/2021,702437,Major Purchase,B3, 36 months,Verified,70000,0.1155,262.37,0.1112,8000,22,9291,Good Loan
Fully Paid,4/14/2021,1110793,Major Purchase,B3, 36 months,Verified,97000,0.1626,463.07,0.1171,14000,38,16547,Good Loan
Fully Paid,9/14/2021,1039919,Major Purchase,C1, 36 months,Verified,84000,0.1751,277.1,0.1299,8225,18,9975,Good Loan
Fully Paid,6/9/2021,425137,Major Purchase,D4, 36 months,Verified,82000,0.1156,156.12,0.1505,4500,13,4557,Good Loan
Fully Paid,2/15/2021,1269524,Major Purchase,C3, 36 months,Verified,60000,0.0766,72.44,0.1465,2100,20,2609,Good Loan
Charged Off,7/13/2021,687674,Major Purchase,A5, 60 months,Not Verified,80000,0.0188,92,0.0788,4550,9,3341,Bad Loan
Charged Off,11/14/2021,1283715,Major Purchase,B3, 60 months,Not Verified,99996,0.1048,92.82,0.1171,4200,28,3450,Bad Loan
Charged Off,8/11/2021,939425,Major Purchase,C3, 60 months,Not Verified,66000,0.2295,186.11,0.1399,8000,22,723,Bad Loan
Charged Off,8/14/2021,890004,Major Purchase,C4, 60 months,Not Verified,37236.96,0.1241,208.49,0.138,9000,14,8490,Bad Loan
Charged Off,1/12/2022,684889,Major Purchase,D2, 60 months,Not Verified,55000,0.0508,119.51,0.1521,5000,7,3527,Bad Loan
Charged Off,3/14/2021,677248,Major Purchase,D2, 60 months,Not Verified,55000,0.1604,95.61,0.1521,4000,30,4404,Bad Loan
Charged Off,9/11/2021,971125,Major Purchase,D5, 60 months,Not Verified,42000,0.1,175.82,0.1749,7000,10,659,Bad Loan
Charged Off,8/14/2021,701213,Major Purchase,E1, 60 months,Not Verified,46000,0.1915,85.34,0.1645,3475,20,4002,Bad Loan
Charged Off,7/11/2021,921143,Major Purchase,E2, 60 months,Not Verified,64800,0.1042,111.29,0.1677,4500,16,311,Bad Loan
Charged Off,5/13/2021,893860,Major Purchase,C4, 60 months,Not Verified,42000,0.1326,92.66,0.138,4000,16,2224,Bad Loan
Charged Off,7/13/2021,952854,Major Purchase,C1, 60 months,Not Verified,24000,0.242,170.61,0.1299,7500,8,4550,Bad Loan
Charged Off,2/11/2021,747923,Major Purchase,B4, 60 months,Not Verified,780000,0.0027,131.93,0.1149,6000,6,658,Bad Loan
Charged Off,8/12/2021,694086,Major Purchase,C2, 60 months,Not Verified,36672,0.1361,115.34,0.1361,5000,10,2427,Bad Loan
Charged Off,4/12/2021,677993,Major Purchase,C3, 60 months,Not Verified,33600,0.0925,186.07,0.1398,8000,10,4117,Bad Loan
Charged Off,6/11/2021,785192,Major Purchase,C3, 60 months,Not Verified,51072,0.1057,204.69,0.1298,9000,12,2653,Bad Loan
Charged Off,7/13/2021,775601,Major Purchase,C1, 60 months,Not Verified,45000,0.1141,134.17,0.1223,6000,22,4255,Bad Loan
Charged Off,8/11/2021,704568,Major Purchase,D5, 60 months,Not Verified,60000,0.0974,293.87,0.1632,12000,12,3426,Bad Loan
Charged Off,6/15/2021,991894,Major Purchase,E2, 60 months,Not Verified,24996,0.1781,107.55,0.1839,4200,15,5194,Bad Loan
Charged Off,12/12/2021,955298,Major Purchase,F1, 60 months,Not Verified,62400,0.1769,405.5,0.2025,16000,30,7601,Bad Loan
Charged Off,6/11/2021,756857,Major Purchase,C2, 60 months,Not Verified,35400,0.1756,193.76,0.1361,8400,34,867,Bad Loan
Fully Paid,3/16/2021,847387,Major Purchase,A5, 60 months,Not Verified,44000,0.1876,50.29,0.0766,2500,20,3017,Good Loan
Fully Paid,9/11/2021,679453,Major Purchase,A5, 60 months,Not Verified,108000,0.1998,80.88,0.0788,4000,52,4334,Good Loan
Fully Paid,3/13/2021,928352,Major Purchase,A5, 60 months,Not Verified,56000,0.1791,193.1,0.0766,9600,27,10704,Good Loan
Fully Paid,5/13/2021,671798,Major Purchase,A5, 60 months,Not Verified,35000,0.0933,125.36,0.0788,6200,22,7233,Good Loan
Fully Paid,1/13/2022,675775,Major Purchase,A5, 60 months,Not Verified,65000,0.0936,121.32,0.0788,6000,30,7149,Good Loan
Fully Paid,2/12/2021,723083,Major Purchase,A5, 60 months,Not Verified,45000,0.0677,80.88,0.0788,4000,30,4323,Good Loan
Fully Paid,7/15/2021,674417,Major Purchase,A2, 60 months,Not Verified,29000,0.0381,137.82,0.0676,7000,11,8269,Good Loan
Fully Paid,9/11/2021,703709,Major Purchase,B1, 60 months,Not Verified,35000,0.1838,171.48,0.1038,8000,24,8828,Good Loan
Fully Paid,9/15/2021,712636,Major Purchase,B3, 60 months,Not Verified,89000,0.1215,174.42,0.1112,8000,27,10465,Good Loan
Fully Paid,3/15/2021,942864,Major Purchase,B4, 60 months,Not Verified,50000,0.1274,373.79,0.1149,17000,50,21855,Good Loan
Fully Paid,11/15/2021,732567,Major Purchase,B4, 60 months,Not Verified,30912,0.0757,123.14,0.1149,5600,35,7407,Good Loan
Fully Paid,3/13/2021,703045,Major Purchase,B5, 60 months,Not Verified,46000,0.0397,133.05,0.1186,6000,10,7278,Good Loan
Fully Paid,8/12/2021,951801,Major Purchase,B1, 60 months,Not Verified,44400,0.0105,276.15,0.0999,13000,26,13967,Good Loan
Fully Paid,10/15/2021,1218650,Major Purchase,B3, 60 months,Not Verified,96984,0.157,110.5,0.1171,5000,35,6530,Good Loan
